"","ldf_num","exposureRate","realLabel","targetObjectName","performance"
"1606",210,2,"gazzer","2056-600.jpg",TRUE
"1607",210,4,"dax","2002-600.jpg",TRUE
"1608",210,1,"kiv","2007-600.jpg",TRUE
"1609",210,4,"wug","2005-600.jpg",TRUE
"1610",210,1,"kreeb","2009-600.jpg",FALSE
"1611",210,4,"manu","2025-600.jpg",TRUE
"1612",212,2,"kreeb","2006-600.jpg",TRUE
"1613",212,1,"gazzer","2023-600.jpg",FALSE
"1614",212,2,"dax","2005-600.jpg",TRUE
"1615",212,4,"wug","2009-600.jpg",TRUE
"1616",212,1,"manu","2007-600.jpg",FALSE
"1617",212,4,"blicket","2001-600.jpg",TRUE
"1618",212,2,"fep","2056-600.jpg",TRUE
"1619",212,1,"toma","2002-600.jpg",FALSE
"1620",212,4,"kiv","2025-600.jpg",TRUE
"1621",213,4,"gazzer","2006-600.jpg",TRUE
"1622",213,4,"dax","2005-600.jpg",TRUE
"1623",213,2,"kiv","2001-600.jpg",TRUE
"1624",213,1,"toma","2023-600.jpg",TRUE
"1625",213,4,"blicket","2009-600.jpg",TRUE
"1626",213,1,"kreeb","2007-600.jpg",FALSE
"1627",213,1,"fep","2056-600.jpg",FALSE
"1628",213,2,"wug","2025-600.jpg",TRUE
"1629",213,2,"manu","2002-600.jpg",TRUE
"1630",214,4,"fep","2005-600.jpg",TRUE
"1631",214,1,"gazzer","2056-600.jpg",TRUE
"1632",214,4,"wug","2007-600.jpg",TRUE
"1633",214,2,"blicket","2001-600.jpg",TRUE
"1634",214,2,"kreeb","2002-600.jpg",TRUE
"1635",214,4,"toma","2023-600.jpg",TRUE
"1636",214,1,"dax","2009-600.jpg",TRUE
"1637",214,2,"kiv","2006-600.jpg",TRUE
"1638",214,1,"manu","2025-600.jpg",TRUE
"1639",215,2,"dax","2006-600.jpg",TRUE
"1640",215,1,"gazzer","2007-600.jpg",TRUE
"1641",215,2,"manu","2002-600.jpg",TRUE
"1642",215,2,"kiv","2005-600.jpg",TRUE
"1643",215,1,"blicket","2056-600.jpg",TRUE
"1644",215,1,"fep","2023-600.jpg",TRUE
"1645",215,4,"toma","2025-600.jpg",TRUE
"1646",215,4,"kreeb","2009-600.jpg",TRUE
"1647",215,4,"wug","2001-600.jpg",TRUE
"1648",217,2,"wug","2007-600.jpg",TRUE
"1649",217,2,"toma","2002-600.jpg",TRUE
"1650",217,1,"manu","2056-600.jpg",TRUE
"1651",217,4,"blicket","2006-600.jpg",TRUE
"1652",217,4,"gazzer","2001-600.jpg",TRUE
"1653",217,1,"dax","2009-600.jpg",TRUE
"1654",217,2,"kreeb","2023-600.jpg",TRUE
"1655",217,4,"kiv","2005-600.jpg",TRUE
"1656",217,1,"fep","2025-600.jpg",TRUE
"1657",219,1,"blicket","2009-600.jpg",TRUE
"1658",219,4,"wug","2005-600.jpg",TRUE
"1659",219,2,"toma","2002-600.jpg",TRUE
"1660",219,1,"manu","2006-600.jpg",TRUE
"1661",219,2,"fep","2007-600.jpg",TRUE
"1662",219,2,"kiv","2056-600.jpg",FALSE
"1663",219,1,"dax","2001-600.jpg",FALSE
"1664",219,4,"kreeb","2023-600.jpg",FALSE
"1665",219,4,"gazzer","2025-600.jpg",FALSE
"1666",221,1,"dax","2002-600.jpg",TRUE
"1667",221,2,"fep","2025-600.jpg",TRUE
"1668",221,2,"gazzer","2001-600.jpg",TRUE
"1669",221,4,"manu","2006-600.jpg",TRUE
"1670",221,1,"blicket","2056-600.jpg",FALSE
"1671",221,1,"wug","2009-600.jpg",FALSE
"1672",221,4,"toma","2007-600.jpg",TRUE
"1673",221,2,"kreeb","2005-600.jpg",TRUE
"1674",221,4,"kiv","2023-600.jpg",TRUE
"1675",222,1,"dax","2005-600.jpg",TRUE
"1676",222,2,"fep","2006-600.jpg",TRUE
"1677",222,4,"toma","2023-600.jpg",TRUE
"1678",222,2,"manu","2002-600.jpg",TRUE
"1679",222,4,"kiv","2025-600.jpg",TRUE
"1680",222,1,"blicket","2056-600.jpg",TRUE
"1681",222,2,"kreeb","2007-600.jpg",TRUE
"1682",222,4,"wug","2001-600.jpg",TRUE
"1683",222,1,"gazzer","2009-600.jpg",FALSE
"1684",223,4,"gazzer","2005-600.jpg",TRUE
"1685",223,4,"kiv","2007-600.jpg",TRUE
"1686",223,1,"dax","2056-600.jpg",TRUE
"1687",223,2,"toma","2009-600.jpg",TRUE
"1688",223,1,"kreeb","2001-600.jpg",FALSE
"1689",223,1,"manu","2006-600.jpg",TRUE
"1690",223,2,"fep","2002-600.jpg",TRUE
"1691",223,4,"wug","2025-600.jpg",TRUE
"1692",223,2,"blicket","2023-600.jpg",TRUE
"1693",224,1,"wug","2056-600.jpg",TRUE
"1694",224,4,"kreeb","2002-600.jpg",TRUE
"1695",224,2,"toma","2023-600.jpg",TRUE
"1696",224,2,"manu","2009-600.jpg",TRUE
"1697",224,1,"dax","2025-600.jpg",TRUE
"1698",224,2,"gazzer","2005-600.jpg",TRUE
"1699",224,4,"blicket","2006-600.jpg",TRUE
"1700",224,4,"kiv","2007-600.jpg",TRUE
"1701",224,1,"fep","2001-600.jpg",TRUE
"1702",225,4,"gazzer","2023-600.jpg",TRUE
"1703",225,2,"manu","2002-600.jpg",TRUE
"1704",225,2,"wug","2009-600.jpg",TRUE
"1705",225,4,"fep","2025-600.jpg",TRUE
"1706",225,2,"kreeb","2001-600.jpg",TRUE
"1707",225,1,"blicket","2007-600.jpg",TRUE
"1708",225,1,"kiv","2006-600.jpg",TRUE
"1709",225,4,"dax","2056-600.jpg",TRUE
"1710",225,1,"toma","2005-600.jpg",TRUE
"1711",226,4,"dax","2005-600.jpg",TRUE
"1712",226,1,"gazzer","2025-600.jpg",FALSE
"1713",226,4,"manu","2009-600.jpg",TRUE
"1714",226,2,"blicket","2023-600.jpg",FALSE
"1715",226,1,"kiv","2001-600.jpg",FALSE
"1716",226,2,"wug","2056-600.jpg",TRUE
"1717",226,4,"toma","2007-600.jpg",TRUE
"1718",226,2,"kreeb","2002-600.jpg",FALSE
"1719",226,1,"fep","2006-600.jpg",FALSE
"1720",227,1,"toma","2025-600.jpg",TRUE
"1721",227,2,"kreeb","2056-600.jpg",TRUE
"1722",227,4,"wug","2005-600.jpg",TRUE
"1723",227,4,"fep","2006-600.jpg",TRUE
"1724",227,4,"kiv","2002-600.jpg",TRUE
"1725",227,1,"blicket","2009-600.jpg",TRUE
"1726",227,2,"dax","2001-600.jpg",TRUE
"1727",227,1,"manu","2007-600.jpg",TRUE
"1728",227,2,"gazzer","2023-600.jpg",TRUE
"1729",228,1,"dax","2002-600.jpg",TRUE
"1730",228,2,"kiv","2006-600.jpg",TRUE
"1731",228,4,"toma","2023-600.jpg",TRUE
"1732",228,4,"blicket","2009-600.jpg",TRUE
"1733",228,2,"gazzer","2001-600.jpg",TRUE
"1734",228,1,"fep","2025-600.jpg",TRUE
"1735",228,2,"wug","2005-600.jpg",TRUE
"1736",228,1,"manu","2056-600.jpg",TRUE
"1737",228,4,"kreeb","2007-600.jpg",TRUE
"1738",231,4,"kiv","2056-600.jpg",TRUE
"1739",231,1,"toma","2007-600.jpg",TRUE
"1740",231,2,"gazzer","2009-600.jpg",TRUE
"1741",231,4,"manu","2023-600.jpg",TRUE
"1742",231,1,"dax","2002-600.jpg",TRUE
"1743",231,4,"kreeb","2006-600.jpg",TRUE
"1744",231,1,"fep","2025-600.jpg",TRUE
"1745",231,2,"wug","2001-600.jpg",TRUE
"1746",231,2,"blicket","2005-600.jpg",TRUE
"1747",232,4,"gazzer","2056-600.jpg",TRUE
"1748",232,4,"dax","2006-600.jpg",TRUE
"1749",232,1,"blicket","2025-600.jpg",FALSE
"1750",232,1,"manu","2005-600.jpg",TRUE
"1751",232,4,"kiv","2007-600.jpg",TRUE
"1752",232,1,"kreeb","2002-600.jpg",TRUE
"1753",232,2,"toma","2023-600.jpg",TRUE
"1754",232,2,"fep","2009-600.jpg",TRUE
"1755",232,2,"wug","2001-600.jpg",TRUE
"1756",233,4,"kreeb","2056-600.jpg",TRUE
"1757",233,2,"blicket","2007-600.jpg",TRUE
"1758",233,4,"manu","2001-600.jpg",TRUE
"1759",233,1,"toma","2025-600.jpg",FALSE
"1760",233,1,"fep","2023-600.jpg",FALSE
"1761",233,1,"dax","2002-600.jpg",FALSE
"1762",233,2,"kiv","2005-600.jpg",TRUE
"1763",233,4,"gazzer","2009-600.jpg",TRUE
"1764",233,2,"wug","2006-600.jpg",FALSE
"1765",235,1,"kreeb","2009-600.jpg",FALSE
"1766",235,1,"fep","2023-600.jpg",FALSE
"1767",235,4,"manu","2001-600.jpg",TRUE
"1768",235,4,"blicket","2005-600.jpg",TRUE
"1769",235,4,"dax","2056-600.jpg",FALSE
"1770",235,2,"wug","2002-600.jpg",FALSE
"1771",235,2,"gazzer","2006-600.jpg",FALSE
"1772",235,2,"kiv","2025-600.jpg",FALSE
"1773",235,1,"toma","2007-600.jpg",FALSE
"1774",237,2,"manu","2006-600.jpg",TRUE
"1775",237,2,"toma","2005-600.jpg",TRUE
"1776",237,1,"wug","2009-600.jpg",TRUE
"1777",237,2,"gazzer","2056-600.jpg",TRUE
"1778",237,1,"dax","2007-600.jpg",FALSE
"1779",237,1,"kiv","2001-600.jpg",FALSE
"1780",237,4,"kreeb","2023-600.jpg",TRUE
"1781",237,4,"fep","2002-600.jpg",TRUE
"1782",237,4,"blicket","2025-600.jpg",TRUE
"1783",238,1,"kiv","2023-600.jpg",TRUE
"1784",238,2,"manu","2001-600.jpg",TRUE
"1785",238,4,"blicket","2002-600.jpg",TRUE
"1786",238,4,"kreeb","2007-600.jpg",TRUE
"1787",238,2,"fep","2025-600.jpg",TRUE
"1788",238,1,"toma","2005-600.jpg",TRUE
"1789",238,1,"wug","2009-600.jpg",TRUE
"1790",238,4,"gazzer","2056-600.jpg",TRUE
"1791",238,2,"dax","2006-600.jpg",TRUE
"1792",239,4,"blicket","2001-600.jpg",TRUE
"1793",239,1,"dax","2002-600.jpg",FALSE
"1794",239,1,"manu","2007-600.jpg",TRUE
"1795",239,2,"toma","2005-600.jpg",TRUE
"1796",239,1,"kreeb","2025-600.jpg",FALSE
"1797",239,2,"wug","2009-600.jpg",FALSE
"1798",239,2,"gazzer","2006-600.jpg",FALSE
"1799",239,4,"kiv","2056-600.jpg",TRUE
"1800",239,4,"fep","2023-600.jpg",TRUE
"1801",240,1,"dax","2006-600.jpg",TRUE
"1802",240,4,"gazzer","2005-600.jpg",TRUE
"1803",240,2,"toma","2007-600.jpg",TRUE
"1804",240,4,"blicket","2009-600.jpg",TRUE
"1805",240,2,"kiv","2025-600.jpg",TRUE
"1806",240,4,"wug","2002-600.jpg",TRUE
"1807",240,1,"fep","2056-600.jpg",TRUE
"1808",240,1,"manu","2001-600.jpg",TRUE
"1809",240,2,"kreeb","2023-600.jpg",TRUE
