"","ldf_num","exposures","label","known","condition","speechCost","pointCost","partnersExposure"
"1457",193,1,"kreeb",TRUE,"80_50",20,50,2
"1458",193,1,"fep",TRUE,"80_50",20,50,2
"1459",194,4,"gazzer",TRUE,"100_30",0,70,0.5
"1460",194,1,"manu",TRUE,"100_30",0,70,0.5
"1461",194,1,"fep",TRUE,"100_30",0,70,0.5
"1462",194,4,"dax",FALSE,"100_30",0,70,0.5
"1463",194,4,"toma",TRUE,"100_30",0,70,0.5
"1464",194,2,"kreeb",TRUE,"100_30",0,70,0.5
"1465",194,2,"kiv",FALSE,"100_30",0,70,0.5
"1466",194,2,"blicket",TRUE,"100_30",0,70,0.5
"1467",194,1,"wug",TRUE,"100_30",0,70,0.5
"1468",195,2,"toma",TRUE,"80_50",20,50,0
"1469",195,4,"wug",TRUE,"80_50",20,50,0
"1470",195,1,"fep",TRUE,"80_50",20,50,0
"1471",195,2,"kiv",TRUE,"80_50",20,50,0
"1472",195,1,"kreeb",TRUE,"80_50",20,50,0
"1473",195,1,"manu",TRUE,"80_50",20,50,0
"1474",195,2,"blicket",TRUE,"80_50",20,50,0
"1475",195,4,"dax",TRUE,"80_50",20,50,0
"1476",195,4,"gazzer",TRUE,"80_50",20,50,0
"1477",196,2,"dax",TRUE,"100_30",0,70,0.5
"1478",196,4,"kreeb",TRUE,"100_30",0,70,0.5
"1479",196,2,"gazzer",TRUE,"100_30",0,70,0.5
"1480",196,1,"toma",FALSE,"100_30",0,70,0.5
"1481",196,2,"wug",TRUE,"100_30",0,70,0.5
"1482",196,1,"manu",TRUE,"100_30",0,70,0.5
"1483",196,1,"blicket",FALSE,"100_30",0,70,0.5
"1484",196,4,"kiv",TRUE,"100_30",0,70,0.5
"1485",196,4,"fep",TRUE,"100_30",0,70,0.5
"1486",197,2,"dax",TRUE,"100_30",0,70,0
"1487",197,2,"kiv",TRUE,"100_30",0,70,0
"1488",197,1,"gazzer",TRUE,"100_30",0,70,0
"1489",197,4,"wug",TRUE,"100_30",0,70,0
"1490",197,1,"kreeb",FALSE,"100_30",0,70,0
"1491",197,4,"blicket",TRUE,"100_30",0,70,0
"1492",197,4,"toma",TRUE,"100_30",0,70,0
"1493",197,2,"manu",TRUE,"100_30",0,70,0
"1494",197,1,"fep",FALSE,"100_30",0,70,0
"1495",198,1,"kreeb",TRUE,"100_30",0,70,0
"1496",198,2,"kiv",TRUE,"100_30",0,70,0
"1497",198,1,"dax",TRUE,"100_30",0,70,0
"1498",198,4,"fep",TRUE,"100_30",0,70,0
"1499",198,2,"wug",TRUE,"100_30",0,70,0
"1500",198,4,"gazzer",TRUE,"100_30",0,70,0
"1501",198,2,"blicket",TRUE,"100_30",0,70,0
"1502",198,4,"toma",TRUE,"100_30",0,70,0
"1503",198,1,"manu",TRUE,"100_30",0,70,0
"1504",199,4,"gazzer",TRUE,"80_50",20,50,2
"1505",199,1,"kreeb",FALSE,"80_50",20,50,2
"1506",199,2,"toma",TRUE,"80_50",20,50,2
"1507",199,4,"dax",TRUE,"80_50",20,50,2
"1508",199,1,"kiv",FALSE,"80_50",20,50,2
"1509",199,4,"manu",TRUE,"80_50",20,50,2
"1510",199,1,"blicket",FALSE,"80_50",20,50,2
"1511",199,2,"fep",FALSE,"80_50",20,50,2
"1512",199,2,"wug",FALSE,"80_50",20,50,2
"1513",200,4,"fep",TRUE,"80_50",20,50,0.5
"1514",200,4,"blicket",FALSE,"80_50",20,50,0.5
"1515",200,1,"kiv",TRUE,"80_50",20,50,0.5
"1516",200,1,"manu",TRUE,"80_50",20,50,0.5
"1517",200,4,"gazzer",TRUE,"80_50",20,50,0.5
"1518",200,2,"dax",TRUE,"80_50",20,50,0.5
"1519",200,2,"wug",TRUE,"80_50",20,50,0.5
"1520",200,1,"toma",FALSE,"80_50",20,50,0.5
"1521",200,2,"kreeb",TRUE,"80_50",20,50,0.5
"1522",201,4,"wug",TRUE,"80_50",20,50,0.5
"1523",201,2,"gazzer",TRUE,"80_50",20,50,0.5
"1524",201,1,"kiv",TRUE,"80_50",20,50,0.5
"1525",201,1,"blicket",TRUE,"80_50",20,50,0.5
"1526",201,1,"fep",TRUE,"80_50",20,50,0.5
"1527",201,4,"dax",TRUE,"80_50",20,50,0.5
"1528",201,2,"toma",TRUE,"80_50",20,50,0.5
"1529",201,2,"manu",TRUE,"80_50",20,50,0.5
"1530",201,4,"kreeb",TRUE,"80_50",20,50,0.5
"1531",202,2,"toma",FALSE,"100_30",0,70,2
"1532",202,1,"manu",FALSE,"100_30",0,70,2
"1533",202,4,"wug",TRUE,"100_30",0,70,2
"1534",202,4,"gazzer",TRUE,"100_30",0,70,2
"1535",202,2,"kreeb",FALSE,"100_30",0,70,2
"1536",202,2,"fep",FALSE,"100_30",0,70,2
"1537",202,1,"blicket",FALSE,"100_30",0,70,2
"1538",202,1,"dax",FALSE,"100_30",0,70,2
"1539",202,4,"kiv",TRUE,"100_30",0,70,2
"1540",203,1,"wug",FALSE,"80_50",20,50,0.5
"1541",203,4,"blicket",TRUE,"80_50",20,50,0.5
"1542",203,2,"fep",TRUE,"80_50",20,50,0.5
"1543",203,4,"gazzer",TRUE,"80_50",20,50,0.5
"1544",203,4,"kreeb",TRUE,"80_50",20,50,0.5
"1545",203,2,"kiv",TRUE,"80_50",20,50,0.5
"1546",203,1,"manu",FALSE,"80_50",20,50,0.5
"1547",203,1,"dax",FALSE,"80_50",20,50,0.5
"1548",203,2,"toma",TRUE,"80_50",20,50,0.5
"1549",204,1,"blicket",FALSE,"100_30",0,70,0
"1550",204,4,"kiv",TRUE,"100_30",0,70,0
"1551",204,4,"gazzer",FALSE,"100_30",0,70,0
"1552",204,1,"wug",TRUE,"100_30",0,70,0
"1553",204,4,"dax",TRUE,"100_30",0,70,0
"1554",204,2,"fep",TRUE,"100_30",0,70,0
"1555",204,2,"kreeb",TRUE,"100_30",0,70,0
"1556",204,1,"manu",TRUE,"100_30",0,70,0
"1557",204,2,"toma",FALSE,"100_30",0,70,0
"1558",205,1,"manu",TRUE,"100_30",0,70,0.5
"1559",205,2,"fep",TRUE,"100_30",0,70,0.5
"1560",205,1,"kreeb",TRUE,"100_30",0,70,0.5
"1561",205,4,"gazzer",TRUE,"100_30",0,70,0.5
"1562",205,2,"kiv",TRUE,"100_30",0,70,0.5
"1563",205,4,"toma",TRUE,"100_30",0,70,0.5
"1564",205,2,"blicket",TRUE,"100_30",0,70,0.5
"1565",205,4,"dax",TRUE,"100_30",0,70,0.5
"1566",205,1,"wug",FALSE,"100_30",0,70,0.5
"1567",206,1,"kreeb",TRUE,"80_50",20,50,0
"1568",206,4,"wug",TRUE,"80_50",20,50,0
"1569",206,1,"toma",TRUE,"80_50",20,50,0
"1570",206,2,"gazzer",FALSE,"80_50",20,50,0
"1571",206,2,"kiv",TRUE,"80_50",20,50,0
"1572",206,2,"manu",TRUE,"80_50",20,50,0
"1573",206,4,"fep",FALSE,"80_50",20,50,0
"1574",206,4,"dax",TRUE,"80_50",20,50,0
"1575",206,1,"blicket",TRUE,"80_50",20,50,0
"1576",207,2,"fep",TRUE,"100_30",0,70,0.5
"1577",207,1,"toma",FALSE,"100_30",0,70,0.5
"1578",207,1,"dax",TRUE,"100_30",0,70,0.5
"1579",207,4,"manu",TRUE,"100_30",0,70,0.5
"1580",207,4,"gazzer",TRUE,"100_30",0,70,0.5
"1581",207,1,"blicket",TRUE,"100_30",0,70,0.5
"1582",207,4,"kreeb",TRUE,"100_30",0,70,0.5
"1583",207,2,"wug",TRUE,"100_30",0,70,0.5
"1584",207,2,"kiv",TRUE,"100_30",0,70,0.5
"1585",208,1,"dax",FALSE,"80_50",20,50,0
"1586",208,2,"gazzer",FALSE,"80_50",20,50,0
"1587",208,4,"kiv",TRUE,"80_50",20,50,0
"1588",208,1,"manu",FALSE,"80_50",20,50,0
"1589",208,4,"kreeb",FALSE,"80_50",20,50,0
"1590",208,4,"fep",FALSE,"80_50",20,50,0
"1591",208,2,"toma",FALSE,"80_50",20,50,0
"1592",208,2,"blicket",FALSE,"80_50",20,50,0
"1593",208,1,"wug",FALSE,"80_50",20,50,0
"1594",209,4,"kiv",TRUE,"80_50",20,50,0.5
"1595",209,1,"manu",FALSE,"80_50",20,50,0.5
"1596",209,1,"fep",FALSE,"80_50",20,50,0.5
"1597",209,4,"wug",FALSE,"80_50",20,50,0.5
"1598",209,2,"gazzer",TRUE,"80_50",20,50,0.5
"1599",209,4,"dax",TRUE,"80_50",20,50,0.5
"1600",209,2,"blicket",FALSE,"80_50",20,50,0.5
"1601",209,2,"kreeb",FALSE,"80_50",20,50,0.5
"1602",209,1,"toma",FALSE,"80_50",20,50,0.5
"1603",210,1,"fep",FALSE,"100_30",0,70,2
"1604",210,2,"blicket",TRUE,"100_30",0,70,2
"1605",210,2,"toma",TRUE,"100_30",0,70,2
"1606",210,2,"gazzer",TRUE,"100_30",0,70,2
"1607",210,4,"dax",TRUE,"100_30",0,70,2
"1608",210,1,"kiv",TRUE,"100_30",0,70,2
"1609",210,4,"wug",TRUE,"100_30",0,70,2
"1610",210,1,"kreeb",FALSE,"100_30",0,70,2
"1611",210,4,"manu",TRUE,"100_30",0,70,2
"1612",212,2,"kreeb",TRUE,"100_30",0,70,0.5
"1613",212,1,"gazzer",FALSE,"100_30",0,70,0.5
"1614",212,2,"dax",TRUE,"100_30",0,70,0.5
"1615",212,4,"wug",TRUE,"100_30",0,70,0.5
"1616",212,1,"manu",FALSE,"100_30",0,70,0.5
"1617",212,4,"blicket",TRUE,"100_30",0,70,0.5
"1618",212,2,"fep",TRUE,"100_30",0,70,0.5
"1619",212,1,"toma",FALSE,"100_30",0,70,0.5
"1620",212,4,"kiv",TRUE,"100_30",0,70,0.5
"1621",213,4,"gazzer",TRUE,"100_30",0,70,0
"1622",213,4,"dax",TRUE,"100_30",0,70,0
"1623",213,2,"kiv",TRUE,"100_30",0,70,0
"1624",213,1,"toma",TRUE,"100_30",0,70,0
"1625",213,4,"blicket",TRUE,"100_30",0,70,0
"1626",213,1,"kreeb",FALSE,"100_30",0,70,0
"1627",213,1,"fep",FALSE,"100_30",0,70,0
"1628",213,2,"wug",TRUE,"100_30",0,70,0
"1629",213,2,"manu",TRUE,"100_30",0,70,0
"1630",214,4,"fep",TRUE,"80_50",20,50,0
"1631",214,1,"gazzer",TRUE,"80_50",20,50,0
"1632",214,4,"wug",TRUE,"80_50",20,50,0
"1633",214,2,"blicket",TRUE,"80_50",20,50,0
"1634",214,2,"kreeb",TRUE,"80_50",20,50,0
"1635",214,4,"toma",TRUE,"80_50",20,50,0
"1636",214,1,"dax",TRUE,"80_50",20,50,0
"1637",214,2,"kiv",TRUE,"80_50",20,50,0
"1638",214,1,"manu",TRUE,"80_50",20,50,0
"1639",215,2,"dax",TRUE,"100_30",0,70,0.5
"1640",215,1,"gazzer",TRUE,"100_30",0,70,0.5
"1641",215,2,"manu",TRUE,"100_30",0,70,0.5
"1642",215,2,"kiv",TRUE,"100_30",0,70,0.5
"1643",215,1,"blicket",TRUE,"100_30",0,70,0.5
"1644",215,1,"fep",TRUE,"100_30",0,70,0.5
"1645",215,4,"toma",TRUE,"100_30",0,70,0.5
"1646",215,4,"kreeb",TRUE,"100_30",0,70,0.5
"1647",215,4,"wug",TRUE,"100_30",0,70,0.5
"1648",217,2,"wug",TRUE,"80_50",20,50,0.5
"1649",217,2,"toma",TRUE,"80_50",20,50,0.5
"1650",217,1,"manu",TRUE,"80_50",20,50,0.5
"1651",217,4,"blicket",TRUE,"80_50",20,50,0.5
"1652",217,4,"gazzer",TRUE,"80_50",20,50,0.5
"1653",217,1,"dax",TRUE,"80_50",20,50,0.5
"1654",217,2,"kreeb",TRUE,"80_50",20,50,0.5
"1655",217,4,"kiv",TRUE,"80_50",20,50,0.5
"1656",217,1,"fep",TRUE,"80_50",20,50,0.5
"1657",219,1,"blicket",TRUE,"80_50",20,50,2
"1658",219,4,"wug",TRUE,"80_50",20,50,2
"1659",219,2,"toma",TRUE,"80_50",20,50,2
"1660",219,1,"manu",TRUE,"80_50",20,50,2
"1661",219,2,"fep",TRUE,"80_50",20,50,2
"1662",219,2,"kiv",FALSE,"80_50",20,50,2
"1663",219,1,"dax",FALSE,"80_50",20,50,2
"1664",219,4,"kreeb",FALSE,"80_50",20,50,2
"1665",219,4,"gazzer",FALSE,"80_50",20,50,2
"1666",221,1,"dax",TRUE,"80_50",20,50,0
"1667",221,2,"fep",TRUE,"80_50",20,50,0
"1668",221,2,"gazzer",TRUE,"80_50",20,50,0
"1669",221,4,"manu",TRUE,"80_50",20,50,0
"1670",221,1,"blicket",FALSE,"80_50",20,50,0
"1671",221,1,"wug",FALSE,"80_50",20,50,0
"1672",221,4,"toma",TRUE,"80_50",20,50,0
"1673",221,2,"kreeb",TRUE,"80_50",20,50,0
"1674",221,4,"kiv",TRUE,"80_50",20,50,0
"1675",222,1,"dax",TRUE,"80_50",20,50,0
"1676",222,2,"fep",TRUE,"80_50",20,50,0
"1677",222,4,"toma",TRUE,"80_50",20,50,0
"1678",222,2,"manu",TRUE,"80_50",20,50,0
"1679",222,4,"kiv",TRUE,"80_50",20,50,0
"1680",222,1,"blicket",TRUE,"80_50",20,50,0
"1681",222,2,"kreeb",TRUE,"80_50",20,50,0
"1682",222,4,"wug",TRUE,"80_50",20,50,0
"1683",222,1,"gazzer",FALSE,"80_50",20,50,0
"1684",223,4,"gazzer",TRUE,"80_50",20,50,0
"1685",223,4,"kiv",TRUE,"80_50",20,50,0
"1686",223,1,"dax",TRUE,"80_50",20,50,0
"1687",223,2,"toma",TRUE,"80_50",20,50,0
"1688",223,1,"kreeb",FALSE,"80_50",20,50,0
"1689",223,1,"manu",TRUE,"80_50",20,50,0
"1690",223,2,"fep",TRUE,"80_50",20,50,0
"1691",223,4,"wug",TRUE,"80_50",20,50,0
"1692",223,2,"blicket",TRUE,"80_50",20,50,0
"1693",224,1,"wug",TRUE,"100_30",0,70,2
"1694",224,4,"kreeb",TRUE,"100_30",0,70,2
"1695",224,2,"toma",TRUE,"100_30",0,70,2
"1696",224,2,"manu",TRUE,"100_30",0,70,2
"1697",224,1,"dax",TRUE,"100_30",0,70,2
"1698",224,2,"gazzer",TRUE,"100_30",0,70,2
"1699",224,4,"blicket",TRUE,"100_30",0,70,2
"1700",224,4,"kiv",TRUE,"100_30",0,70,2
"1701",224,1,"fep",TRUE,"100_30",0,70,2
"1702",225,4,"gazzer",TRUE,"80_50",20,50,0
"1703",225,2,"manu",TRUE,"80_50",20,50,0
"1704",225,2,"wug",TRUE,"80_50",20,50,0
"1705",225,4,"fep",TRUE,"80_50",20,50,0
"1706",225,2,"kreeb",TRUE,"80_50",20,50,0
"1707",225,1,"blicket",TRUE,"80_50",20,50,0
"1708",225,1,"kiv",TRUE,"80_50",20,50,0
"1709",225,4,"dax",TRUE,"80_50",20,50,0
"1710",225,1,"toma",TRUE,"80_50",20,50,0
"1711",226,4,"dax",TRUE,"100_30",0,70,2
"1712",226,1,"gazzer",FALSE,"100_30",0,70,2
"1713",226,4,"manu",TRUE,"100_30",0,70,2
"1714",226,2,"blicket",FALSE,"100_30",0,70,2
"1715",226,1,"kiv",FALSE,"100_30",0,70,2
"1716",226,2,"wug",TRUE,"100_30",0,70,2
"1717",226,4,"toma",TRUE,"100_30",0,70,2
"1718",226,2,"kreeb",FALSE,"100_30",0,70,2
"1719",226,1,"fep",FALSE,"100_30",0,70,2
"1720",227,1,"toma",TRUE,"100_30",0,70,0
"1721",227,2,"kreeb",TRUE,"100_30",0,70,0
"1722",227,4,"wug",TRUE,"100_30",0,70,0
"1723",227,4,"fep",TRUE,"100_30",0,70,0
"1724",227,4,"kiv",TRUE,"100_30",0,70,0
"1725",227,1,"blicket",TRUE,"100_30",0,70,0
"1726",227,2,"dax",TRUE,"100_30",0,70,0
"1727",227,1,"manu",TRUE,"100_30",0,70,0
"1728",227,2,"gazzer",TRUE,"100_30",0,70,0
"1729",228,1,"dax",TRUE,"100_30",0,70,0
"1730",228,2,"kiv",TRUE,"100_30",0,70,0
"1731",228,4,"toma",TRUE,"100_30",0,70,0
"1732",228,4,"blicket",TRUE,"100_30",0,70,0
"1733",228,2,"gazzer",TRUE,"100_30",0,70,0
"1734",228,1,"fep",TRUE,"100_30",0,70,0
"1735",228,2,"wug",TRUE,"100_30",0,70,0
"1736",228,1,"manu",TRUE,"100_30",0,70,0
"1737",228,4,"kreeb",TRUE,"100_30",0,70,0
"1738",231,4,"kiv",TRUE,"80_50",20,50,2
"1739",231,1,"toma",TRUE,"80_50",20,50,2
"1740",231,2,"gazzer",TRUE,"80_50",20,50,2
"1741",231,4,"manu",TRUE,"80_50",20,50,2
"1742",231,1,"dax",TRUE,"80_50",20,50,2
"1743",231,4,"kreeb",TRUE,"80_50",20,50,2
"1744",231,1,"fep",TRUE,"80_50",20,50,2
"1745",231,2,"wug",TRUE,"80_50",20,50,2
"1746",231,2,"blicket",TRUE,"80_50",20,50,2
"1747",232,4,"gazzer",TRUE,"80_50",20,50,2
"1748",232,4,"dax",TRUE,"80_50",20,50,2
"1749",232,1,"blicket",FALSE,"80_50",20,50,2
"1750",232,1,"manu",TRUE,"80_50",20,50,2
"1751",232,4,"kiv",TRUE,"80_50",20,50,2
"1752",232,1,"kreeb",TRUE,"80_50",20,50,2
"1753",232,2,"toma",TRUE,"80_50",20,50,2
"1754",232,2,"fep",TRUE,"80_50",20,50,2
"1755",232,2,"wug",TRUE,"80_50",20,50,2
"1756",233,4,"kreeb",TRUE,"80_50",20,50,0
"1757",233,2,"blicket",TRUE,"80_50",20,50,0
"1758",233,4,"manu",TRUE,"80_50",20,50,0
"1759",233,1,"toma",FALSE,"80_50",20,50,0
"1760",233,1,"fep",FALSE,"80_50",20,50,0
"1761",233,1,"dax",FALSE,"80_50",20,50,0
"1762",233,2,"kiv",TRUE,"80_50",20,50,0
"1763",233,4,"gazzer",TRUE,"80_50",20,50,0
"1764",233,2,"wug",FALSE,"80_50",20,50,0
"1765",235,1,"kreeb",FALSE,"80_50",20,50,0.5
"1766",235,1,"fep",FALSE,"80_50",20,50,0.5
"1767",235,4,"manu",TRUE,"80_50",20,50,0.5
"1768",235,4,"blicket",TRUE,"80_50",20,50,0.5
"1769",235,4,"dax",FALSE,"80_50",20,50,0.5
"1770",235,2,"wug",FALSE,"80_50",20,50,0.5
"1771",235,2,"gazzer",FALSE,"80_50",20,50,0.5
"1772",235,2,"kiv",FALSE,"80_50",20,50,0.5
"1773",235,1,"toma",FALSE,"80_50",20,50,0.5
"1774",237,2,"manu",TRUE,"100_30",0,70,0.5
"1775",237,2,"toma",TRUE,"100_30",0,70,0.5
"1776",237,1,"wug",TRUE,"100_30",0,70,0.5
"1777",237,2,"gazzer",TRUE,"100_30",0,70,0.5
"1778",237,1,"dax",FALSE,"100_30",0,70,0.5
"1779",237,1,"kiv",FALSE,"100_30",0,70,0.5
"1780",237,4,"kreeb",TRUE,"100_30",0,70,0.5
"1781",237,4,"fep",TRUE,"100_30",0,70,0.5
"1782",237,4,"blicket",TRUE,"100_30",0,70,0.5
"1783",238,1,"kiv",TRUE,"80_50",20,50,0.5
"1784",238,2,"manu",TRUE,"80_50",20,50,0.5
"1785",238,4,"blicket",TRUE,"80_50",20,50,0.5
"1786",238,4,"kreeb",TRUE,"80_50",20,50,0.5
"1787",238,2,"fep",TRUE,"80_50",20,50,0.5
"1788",238,1,"toma",TRUE,"80_50",20,50,0.5
"1789",238,1,"wug",TRUE,"80_50",20,50,0.5
"1790",238,4,"gazzer",TRUE,"80_50",20,50,0.5
"1791",238,2,"dax",TRUE,"80_50",20,50,0.5
"1792",239,4,"blicket",TRUE,"80_50",20,50,0
"1793",239,1,"dax",FALSE,"80_50",20,50,0
"1794",239,1,"manu",TRUE,"80_50",20,50,0
"1795",239,2,"toma",TRUE,"80_50",20,50,0
"1796",239,1,"kreeb",FALSE,"80_50",20,50,0
"1797",239,2,"wug",FALSE,"80_50",20,50,0
"1798",239,2,"gazzer",FALSE,"80_50",20,50,0
"1799",239,4,"kiv",TRUE,"80_50",20,50,0
"1800",239,4,"fep",TRUE,"80_50",20,50,0
"1801",240,1,"dax",TRUE,"100_30",0,70,0.5
"1802",240,4,"gazzer",TRUE,"100_30",0,70,0.5
"1803",240,2,"toma",TRUE,"100_30",0,70,0.5
"1804",240,4,"blicket",TRUE,"100_30",0,70,0.5
"1805",240,2,"kiv",TRUE,"100_30",0,70,0.5
"1806",240,4,"wug",TRUE,"100_30",0,70,0.5
"1807",240,1,"fep",TRUE,"100_30",0,70,0.5
"1808",240,1,"manu",TRUE,"100_30",0,70,0.5
"1809",240,2,"kreeb",TRUE,"100_30",0,70,0.5
