"","ldf_num","phase","condition","trialnum","score","partnerVocab","targetObjectName","exposureRate","realLabel","method","typedLabel","adjLabel","clickedObject","responseCorrect","partnerSelection","timestamp","duration","testCorrect","trueClickPoints","trueLabelPoints","toBeDropped","appearance","manipFail","usedEnglishLabels","utilityCondition","partnersExposure","estimatedProb","predictions"
"5010",222,"game","80_50",15,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2005-600.jpg",2,"wug","speak","wug","wug",NA,1,"2005-600.jpg","15:58:50",3711,1,50,80,0,2,0,0,"80_50",2,0.566386594838179,"point"
"5011",222,"game","80_50",16,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2009-600.jpg",4,"fep","speak","fep","fep",NA,1,"2009-600.jpg","15:58:56",2840,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"speak"
"5012",222,"game","80_50",17,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2005-600.jpg",2,"wug","speak","wug","wug",NA,1,"2005-600.jpg","15:59:01",3244,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"speak"
"5013",222,"game","80_50",18,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2002-600.jpg",1,"blicket","speak","blinket","blicket",NA,1,"2002-600.jpg","15:59:10",4373,1,50,80,0,2,0,0,"80_50",2,0.566386594838179,"speak"
"5014",222,"game","80_50",19,50,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2006-600.jpg",1,"kreeb","point",NA,"","kreeb",1,"2006-600.jpg","15:59:17",3573,0,50,80,0,2,0,0,"80_50",2,0.566386594838179,"point"
"5015",222,"game","80_50",20,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2056-600.jpg",4,"toma","speak","toma","toma",NA,1,"2056-600.jpg","15:59:26",3389,1,50,80,0,2,0,0,"80_50",2,0.566386594838179,"point"
"5016",222,"game","80_50",21,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2025-600.jpg",2,"kiv","speak","kiv","kiv",NA,1,"2025-600.jpg","15:59:36",4857,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"speak"
"5017",222,"game","80_50",22,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2002-600.jpg",1,"blicket","speak","blinket","blicket",NA,1,"2002-600.jpg","15:59:47",3622,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"point"
"5018",222,"game","80_50",23,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2056-600.jpg",4,"toma","speak","toma","toma",NA,1,"2056-600.jpg","15:59:53",3082,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"speak"
"5019",222,"game","80_50",24,50,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2023-600.jpg",2,"manu","point",NA,"","manu",1,"2023-600.jpg","16:00:17",17117,0,50,80,0,2,0,0,"80_50",2,0.566386594838179,"point"
"5020",222,"game","80_50",25,50,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2006-600.jpg",1,"kreeb","point",NA,"","kreeb",1,"2006-600.jpg","16:00:25",3010,0,50,80,0,3,0,0,"80_50",2,0.566386594838179,"point"
"5021",222,"game","80_50",26,50,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2023-600.jpg",2,"manu","point",NA,"","manu",1,"2023-600.jpg","16:01:06",38638,0,50,80,0,3,0,0,"80_50",2,0.566386594838179,"point"
"5022",222,"game","80_50",27,80,"c(""kiv"", ""kreeb"", ""wug"", ""dax"", ""toma"", ""blicket"", ""gazzer"", ""manu"", ""fep"")","2001-600.jpg",1,"dax","speak","dax","dax",NA,1,"2001-600.jpg","16:01:13",3364,1,50,80,0,3,0,0,"80_50",2,0.566386594838179,"speak"
"5023",223,"game","80_50",1,50,"character(0)","2007-600.jpg",2,"blicket","point",NA,"","blicket",1,"2007-600.jpg","13:53:07",39409,0,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5024",223,"game","80_50",2,50,"character(0)","2001-600.jpg",2,"dax","point",NA,"","dax",1,"2001-600.jpg","13:53:29",13337,0,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5025",223,"game","80_50",3,50,"character(0)","2002-600.jpg",1,"kreeb","point",NA,"","kreeb",1,"2002-600.jpg","13:54:03",29426,0,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5026",223,"game","80_50",4,30,"c(""manu"", ""2005-600.jpg"")","2005-600.jpg",4,"manu","teach","manu","manu","manu",1,"2005-600.jpg","13:54:13",5638,1,50,80,0,1,0,0,"80_50",0,0.229082380794159,"teach"
"5027",223,"game","80_50",5,30,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2006-600.jpg",1,"fep","teach","fup","fep","fep",1,"2006-600.jpg","13:54:34",18180,1,50,80,0,1,0,0,"80_50",0,0.229082380794159,"teach"
"5028",223,"game","80_50",6,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2025-600.jpg",4,"toma","point",NA,"","toma",1,"2025-600.jpg","13:54:46",7320,0,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5029",223,"game","80_50",7,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2056-600.jpg",4,"gazzer","point",NA,"","gazzer",1,"2056-600.jpg","13:54:58",8902,0,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5030",223,"game","80_50",8,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2007-600.jpg",2,"blicket","point",NA,"","blicket",1,"2007-600.jpg","13:55:08",4801,0,50,80,0,2,0,0,"80_50",0,0.229082380794159,"point"
"5031",223,"game","80_50",9,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2006-600.jpg",1,"fep","speak","fup","fup",NA,1,"2006-600.jpg","13:55:28",16572,1,50,80,0,2,0,0,"80_50",0,0.229082380794159,"speak"
"5032",223,"game","80_50",10,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2007-600.jpg",2,"blicket","point",NA,"","blicket",1,"2007-600.jpg","13:55:38",7033,0,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5033",223,"game","80_50",11,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2006-600.jpg",1,"fep","speak","fup","fup",NA,1,"2006-600.jpg","13:55:50",8758,1,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5034",223,"game","80_50",12,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"")","2002-600.jpg",1,"kreeb","point",NA,"","kreeb",1,"2002-600.jpg","13:56:02",8593,0,50,80,0,2,0,0,"80_50",0,0.229082380794159,"point"
"5035",223,"game","80_50",13,30,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"")","2009-600.jpg",2,"kiv","teach","kiv","kiv","kiv",1,"2009-600.jpg","13:56:11",4634,1,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5036",223,"game","80_50",14,30,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2023-600.jpg",1,"wug","teach","wanu","manu","wug",1,"2023-600.jpg","13:56:19",4970,1,50,80,0,1,0,0,"80_50",0,0.229082380794159,"point"
"5037",223,"game","80_50",15,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2009-600.jpg",2,"kiv","speak","kiv","kiv",NA,1,"2009-600.jpg","13:56:25",2842,1,50,80,0,2,0,0,"80_50",0,0.229082380794159,"teach"
"5038",223,"game","80_50",16,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2005-600.jpg",4,"manu","speak","manu","manu",NA,1,"2005-600.jpg","13:56:32",3325,1,50,80,0,2,0,0,"80_50",0,0.229082380794159,"speak"
"5039",223,"game","80_50",17,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2001-600.jpg",2,"dax","point",NA,"","dax",1,"2001-600.jpg","13:56:38",3224,0,50,80,0,2,0,0,"80_50",0,0.229082380794159,"point"
"5040",223,"game","80_50",18,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2025-600.jpg",4,"toma","point",NA,"","toma",1,"2025-600.jpg","13:56:47",4041,0,50,80,0,2,0,0,"80_50",0,0.229082380794159,"point"
"5041",223,"game","80_50",19,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2056-600.jpg",4,"gazzer","point",NA,"","gazzer",1,"2056-600.jpg","13:56:55",2890,0,50,80,0,2,0,0,"80_50",0,0.229082380794159,"point"
"5042",223,"game","80_50",20,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2023-600.jpg",1,"wug","speak","wanu","wanu",NA,1,"2023-600.jpg","13:57:06",5568,1,50,80,0,2,0,0,"80_50",0,0.229082380794159,"teach"
"5043",223,"game","80_50",21,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2056-600.jpg",4,"gazzer","point",NA,"","gazzer",1,"2056-600.jpg","13:57:13",2106,0,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5044",223,"game","80_50",22,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2002-600.jpg",1,"kreeb","point",NA,"","kreeb",1,"2002-600.jpg","13:57:21",2235,0,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5045",223,"game","80_50",23,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2025-600.jpg",4,"toma","point",NA,"","toma",1,"2025-600.jpg","13:57:28",2402,0,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5046",223,"game","80_50",24,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2005-600.jpg",4,"manu","speak","manu","manu",NA,1,"2005-600.jpg","13:57:34",3309,1,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5047",223,"game","80_50",25,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2009-600.jpg",2,"kiv","speak","kiv","kiv",NA,1,"2009-600.jpg","13:57:41",3034,1,50,80,0,3,0,0,"80_50",0,0.229082380794159,"teach"
"5048",223,"game","80_50",26,50,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2001-600.jpg",2,"dax","point",NA,"","dax",1,"2001-600.jpg","13:57:46",2689,0,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5049",223,"game","80_50",27,80,"c(""manu"", ""2005-600.jpg"", ""fup"", ""2006-600.jpg"", ""kiv"", ""2009-600.jpg"", ""wanu"", ""2023-600.jpg"")","2023-600.jpg",1,"wug","speak","wanu","wanu",NA,1,"2023-600.jpg","13:57:52",3543,1,50,80,0,3,0,0,"80_50",0,0.229082380794159,"point"
"5050",224,"game","80_50",1,30,"c(""manu"", ""2005-600.jpg"")","2005-600.jpg",2,"manu","teach","manu","manu","manu",1,"2005-600.jpg","15:54:16",6535,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5051",224,"game","80_50",2,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"")","2007-600.jpg",1,"toma","teach","toma","toma","toma",1,"2007-600.jpg","15:54:29",6257,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5052",224,"game","80_50",3,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"")","2023-600.jpg",4,"wug","teach","wug","wug","wug",1,"2023-600.jpg","15:54:39",4635,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5053",224,"game","80_50",4,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"")","2006-600.jpg",2,"fep","teach","fep","fep","fep",1,"2006-600.jpg","15:54:49",5682,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"point"
"5054",224,"game","80_50",5,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"")","2002-600.jpg",4,"blicket","teach","blicket","blicket","blicket",1,"2002-600.jpg","15:55:00",6166,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"point"
"5055",224,"game","80_50",6,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"")","2025-600.jpg",1,"gazzer","teach","gazzer","gazzer","gazzer",1,"2025-600.jpg","15:55:12",5164,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5056",224,"game","80_50",7,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"")","2001-600.jpg",1,"dax","teach","dax","dax","dax",1,"2001-600.jpg","15:55:22",4511,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"point"
"5057",224,"game","80_50",8,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"")","2005-600.jpg",2,"manu","speak","manu","manu",NA,1,"2005-600.jpg","15:55:34",7584,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"speak"
"5058",224,"game","80_50",9,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"")","2007-600.jpg",1,"toma","speak","toma","toma",NA,1,"2007-600.jpg","15:55:43",5456,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"speak"
"5059",224,"game","80_50",10,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"")","2023-600.jpg",4,"wug","speak","wug","wug",NA,1,"2023-600.jpg","15:55:51",3499,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"speak"
"5060",224,"game","80_50",11,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"")","2006-600.jpg",2,"fep","speak","fep","fep",NA,1,"2006-600.jpg","15:56:00",5524,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"point"
"5061",224,"game","80_50",12,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"")","2056-600.jpg",4,"kreeb","teach","kreeb","kreeb","kreeb",1,"2056-600.jpg","15:56:12",7931,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5062",224,"game","80_50",13,30,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2009-600.jpg",2,"kiv","teach","kiv","kiv","kiv",1,"2009-600.jpg","15:56:22",6278,1,50,80,0,1,0,0,"80_50",0,0.904442818538289,"teach"
"5063",224,"game","80_50",14,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2001-600.jpg",1,"dax","speak","dax","dax",NA,1,"2001-600.jpg","15:56:28",3701,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"teach"
"5064",224,"game","80_50",15,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2056-600.jpg",4,"kreeb","speak","kreeb","kreeb",NA,1,"2056-600.jpg","15:56:36",6255,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"speak"
"5065",224,"game","80_50",16,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2001-600.jpg",1,"dax","speak","dax","dax",NA,1,"2001-600.jpg","15:56:44",3343,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5066",224,"game","80_50",17,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2002-600.jpg",4,"blicket","speak","blicket","blicket",NA,1,"2002-600.jpg","15:56:52",4287,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"teach"
"5067",224,"game","80_50",18,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2007-600.jpg",1,"toma","speak","toma","toma",NA,1,"2007-600.jpg","15:57:00",4658,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5068",224,"game","80_50",19,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2009-600.jpg",2,"kiv","speak","kiv","kiv",NA,1,"2009-600.jpg","15:57:06",2555,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"point"
"5069",224,"game","80_50",20,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2002-600.jpg",4,"blicket","speak","blicket","blicket",NA,1,"2002-600.jpg","15:57:11",3117,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"point"
"5070",224,"game","80_50",21,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2025-600.jpg",1,"gazzer","speak","gazzer","gazzer",NA,1,"2025-600.jpg","15:57:17",3331,1,50,80,0,2,0,0,"80_50",0,0.904442818538289,"speak"
"5071",224,"game","80_50",22,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2023-600.jpg",4,"wug","speak","wug","wug",NA,1,"2023-600.jpg","15:57:25",2734,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5072",224,"game","80_50",23,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2009-600.jpg",2,"kiv","speak","kiv","kiv",NA,1,"2009-600.jpg","15:57:30",2904,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5073",224,"game","80_50",24,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2005-600.jpg",2,"manu","speak","manu","manu",NA,1,"2005-600.jpg","15:57:36",2858,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"teach"
"5074",224,"game","80_50",25,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2056-600.jpg",4,"kreeb","speak","kreeb","kreeb",NA,1,"2056-600.jpg","15:57:44",3083,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5075",224,"game","80_50",26,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2006-600.jpg",2,"fep","speak","fep","fep",NA,1,"2006-600.jpg","15:57:52",2936,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"point"
"5076",224,"game","80_50",27,80,"c(""manu"", ""2005-600.jpg"", ""toma"", ""2007-600.jpg"", ""wug"", ""2023-600.jpg"", ""fep"", ""2006-600.jpg"", ""blicket"", ""2002-600.jpg"", ""gazzer"", ""2025-600.jpg"", ""dax"", ""2001-600.jpg"", ""kreeb"", ""2056-600.jpg"", ""kiv"", ""2009-600.jpg"")","2025-600.jpg",1,"gazzer","speak","gazzer","gazzer",NA,1,"2025-600.jpg","15:57:58",3275,1,50,80,0,3,0,0,"80_50",0,0.904442818538289,"speak"
"5077",225,"game","80_50",1,50,"list()","2001-600.jpg",2,"kreeb","point",NA,"","kreeb",1,"2001-600.jpg","16:00:10",9335,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5078",225,"game","80_50",2,50,"list()","2009-600.jpg",2,"dax","point",NA,"","dax",1,"2009-600.jpg","16:00:28",8097,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5079",225,"game","80_50",3,50,"list()","2025-600.jpg",4,"manu","point",NA,"","manu",1,"2025-600.jpg","16:00:37",4553,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5080",225,"game","80_50",4,50,"list()","2009-600.jpg",2,"dax","point",NA,"","dax",1,"2009-600.jpg","16:00:47",5074,0,50,80,0,2,0,0,"80_50",0,0.066598978277095,"point"
"5081",225,"game","80_50",5,50,"list()","2056-600.jpg",4,"fep","point",NA,"","fep",1,"2056-600.jpg","16:01:02",3227,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5082",225,"game","80_50",6,50,"list()","2023-600.jpg",2,"wug","point",NA,"","wug",1,"2023-600.jpg","16:01:10",3132,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5083",225,"game","80_50",7,50,"list()","2002-600.jpg",1,"toma","point",NA,"","toma",1,"2002-600.jpg","16:01:18",3009,0,50,80,0,1,0,0,"80_50",0,0.066598978277095,"point"
"5084",225,"game","80_50",8,50,"list()","2001-600.jpg",2,"kreeb","point",NA,"","kreeb",1,"2001-600.jpg","16:01:24",3404,0,50,80,0,2,0,0,"80_50",0,0.066598978277095,"point"
"5085",225,"game","80_50",9,50,"list()","2056-600.jpg",4,"fep","point",NA,"","fep",1,"2056-600.jpg","16:01:32",2604,0,50,80,0,2,0,0,"80_50",0,0.066598978277095,"point"
"5086",225,"game","80_50",10,50,"list()","2002-600.jpg",1,"toma","point",NA,"","toma",1,"2002-600.jpg","16:01:38",2098,0,50,80,0,2,0,0,"80_50",0,0.066598978277095,"point"
