"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","partnersExposure","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped"
"5043",187,2,1,"12:10:42","toma",21,"None","","101",3128,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","toma",0,1
"5044",187,1,1,"12:10:49","wug",22,"None","","101",2568,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",0,1
"5045",187,4,1,"12:10:57","kreeb",23,"None","","101",2944,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kreeb",0,1
"5046",187,1,1,"12:11:02","wug",24,"None","","101",2944,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",0,1
"5047",187,4,1,"12:11:10","manu",25,"None","","101",3568,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","manu",0,1
"5048",187,4,1,"12:11:17","kreeb",26,"None","","101",4200,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kreeb",0,1
"5049",187,2,1,"12:11:25","dax",27,"None","","101",2681,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","dax",0,1
"5050",188,2,1,"8:59:38","gazzer",1,"Perfect","gazzer","147",5521,100,"2002-600.jpg","2002-600.jpg","game","gazzer","label","100_30",NA,1,0
"5051",188,2,0,"8:59:51","toma",2,"Perfect","","147",8196,0,"2009-600.jpg","2001-600.jpg","game","kong","label","100_30",NA,0,0
"5052",188,4,1,"8:59:59","wug",3,"Perfect","wug","147",2820,100,"2009-600.jpg","2009-600.jpg","game","wug","label","100_30",NA,1,0
"5053",188,2,1,"9:00:10","gazzer",4,"Perfect","gazzer","147",7947,100,"2002-600.jpg","2002-600.jpg","game","gazzer","label","100_30",NA,1,0
"5054",188,2,1,"9:00:19","kiv",5,"Perfect","kiv","147",4164,100,"2006-600.jpg","2006-600.jpg","game","kiv","label","100_30",NA,1,0
"5055",188,4,1,"9:00:27","wug",6,"Perfect","wug","147",3160,100,"2009-600.jpg","2009-600.jpg","game","wug","label","100_30",NA,1,0
"5056",188,1,1,"9:00:36","fep",7,"Perfect","","147",4969,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","fep",0,0
"5057",188,2,1,"9:00:44","kiv",8,"Perfect","kiv","147",3411,100,"2006-600.jpg","2006-600.jpg","game","kiv","label","100_30",NA,1,0
"5058",188,2,1,"9:00:52","toma",9,"Perfect","","147",3158,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","toma",0,0
"5059",188,1,1,"9:01:02","kreeb",10,"Perfect","kreeb","147",3848,100,"2007-600.jpg","2007-600.jpg","game","kreeg","label","100_30",NA,1,0
"5060",188,4,1,"9:01:07","wug",11,"Perfect","wug","147",2993,100,"2009-600.jpg","2009-600.jpg","game","wug","label","100_30",NA,1,0
"5061",188,4,1,"9:01:14","dax",12,"Perfect","dax","147",2691,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"5062",188,1,1,"9:01:21","fep",13,"Perfect","","147",3150,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","fep",0,0
"5063",188,1,0,"9:01:29","blicket",14,"Perfect","gazzer","147",4930,0,"2002-600.jpg","2025-600.jpg","game","bizzer","label","100_30",NA,0,0
"5064",188,4,1,"9:01:38","dax",15,"Perfect","dax","147",3231,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"5065",188,2,1,"9:01:46","gazzer",16,"Perfect","gazzer","147",4583,100,"2002-600.jpg","2002-600.jpg","game","gazzer","label","100_30",NA,1,0
"5066",188,4,1,"9:01:51","dax",17,"Perfect","dax","147",2653,100,"2005-600.jpg","2005-600.jpg","game","dax","label","100_30",NA,1,0
"5067",188,1,1,"9:01:58","blicket",18,"Perfect","","147",2363,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","blicket",0,0
"5068",188,2,1,"9:02:06","kiv",19,"Perfect","kiv","147",4218,100,"2006-600.jpg","2006-600.jpg","game","kiv","label","100_30",NA,1,0
"5069",188,1,1,"9:02:14","fep",20,"Perfect","","147",2846,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","fep",0,0
"5070",188,4,1,"9:02:23","manu",21,"Perfect","manu","147",4233,100,"2056-600.jpg","2056-600.jpg","game","manu","label","100_30",NA,1,0
"5071",188,1,1,"9:02:30","blicket",22,"Perfect","","147",3046,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","blicket",0,0
"5072",188,1,1,"9:02:39","kreeb",23,"Perfect","kreeb","147",4527,100,"2007-600.jpg","2007-600.jpg","game","kreeg","label","100_30",NA,1,0
"5073",188,2,1,"9:02:47","toma",24,"Perfect","","147",2821,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","toma",0,0
"5074",188,4,1,"9:02:54","manu",25,"Perfect","manu","147",3269,100,"2056-600.jpg","2056-600.jpg","game","manu","label","100_30",NA,1,0
"5075",188,1,1,"9:03:01","kreeb",26,"Perfect","kreeb","147",4186,100,"2007-600.jpg","2007-600.jpg","game","kreeg","label","100_30",NA,1,0
"5076",188,4,1,"9:03:08","manu",27,"Perfect","manu","147",3295,100,"2056-600.jpg","2056-600.jpg","game","manu","label","100_30",NA,1,0
"5077",189,2,1,"11:47:44","toma",1,"None","","87",4198,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"5078",189,1,1,"11:47:49","kiv",2,"None","","87",2145,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"5079",189,4,1,"11:47:53","wug",3,"None","","87",1991,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"5080",189,1,1,"11:48:03","manu",4,"None","","87",4795,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"5081",189,2,1,"11:48:10","fep",5,"None","","87",2116,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",1,0
"5082",189,1,1,"11:48:17","kiv",6,"None","","87",3024,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"5083",189,4,1,"11:48:22","blicket",7,"None","","87",2422,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","blicket",1,0
"5084",189,4,1,"11:48:28","wug",8,"None","","87",2092,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"5085",189,1,1,"11:48:33","kiv",9,"None","","87",2436,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","kiv",1,0
"5086",189,4,1,"11:48:37","gazzer",10,"None","","87",2020,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5087",189,1,1,"11:48:43","manu",11,"None","","87",1686,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"5088",189,2,1,"11:48:50","toma",12,"None","","87",1731,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"5089",189,2,1,"11:48:55","dax",13,"None","","87",1742,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",1,0
"5090",189,2,1,"11:49:02","fep",14,"None","","87",4202,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",1,0
"5091",189,4,1,"11:49:08","blicket",15,"None","","87",2514,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","blicket",1,0
"5092",189,2,1,"11:49:14","fep",16,"None","","87",1636,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","fep",1,0
"5093",189,2,1,"11:49:18","toma",17,"None","","87",1770,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"5094",189,2,1,"11:49:24","dax",18,"None","","87",1856,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",1,0
"5095",189,1,1,"11:49:28","kreeb",19,"None","","87",1647,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5096",189,2,1,"11:49:32","dax",20,"None","","87",1771,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","dax",1,0
"5097",189,1,1,"11:49:40","manu",21,"None","","87",2610,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","manu",0,0
"5098",189,1,1,"11:49:45","kreeb",22,"None","","87",1979,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5099",189,4,1,"11:49:50","gazzer",23,"None","","87",1708,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5100",189,1,1,"11:49:56","kreeb",24,"None","","87",1738,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5101",189,4,1,"11:50:01","wug",25,"None","","87",1778,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"5102",189,4,1,"11:50:06","gazzer",26,"None","","87",1776,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5103",189,4,1,"11:50:13","blicket",27,"None","","87",3331,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","blicket",1,0
"5104",190,4,0,"11:22:13","toma",1,"Half","toma","189",17273,0,"2006-600.jpg","2005-600.jpg","game","toma","label","100_30",NA,1,0
"5105",190,1,1,"11:22:24","kreeb",2,"Half","","189",5016,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",0,0
"5106",190,1,0,"11:22:41","fep",3,"Half","fep","189",13016,0,"2009-600.jpg","2006-600.jpg","game","fep","label","100_30",NA,1,0
"5107",190,4,1,"11:22:55","blicket",4,"Half","blicket","189",10553,30,"2025-600.jpg","2025-600.jpg","game","blicket","label_click","100_30","blicket",1,0
"5108",190,2,1,"11:23:30","gazzer",5,"Half","gazzer","189",29409,30,"2009-600.jpg","2009-600.jpg","game","gazzer","label_click","100_30","gazzer",1,0
"5109",190,2,0,"11:23:37","dax",6,"Half","dax","189",4624,0,"2001-600.jpg","2007-600.jpg","game","dax","label","100_30",NA,1,0
"5110",190,4,1,"11:23:49","wug",7,"Half","","189",5464,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","wug",1,0
"5111",190,2,1,"11:24:04","manu",8,"Half","manu","189",10049,30,"2023-600.jpg","2023-600.jpg","game","manu","label_click","100_30","manu",1,0
"5112",190,1,1,"11:24:15","fep",9,"Half","fep","189",7585,30,"2006-600.jpg","2006-600.jpg","game","fep","label_click","100_30","fep",1,0
"5113",190,2,1,"11:24:25","manu",10,"Half","manu","189",8296,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"5114",190,2,1,"11:24:35","dax",11,"Half","dax","189",5257,30,"2007-600.jpg","2007-600.jpg","game","dax","label_click","100_30","dax",1,0
"5115",190,4,1,"11:24:47","blicket",12,"Half","blicket","189",6657,100,"2025-600.jpg","2025-600.jpg","game","blicket","label","100_30",NA,1,0
"5116",190,1,1,"11:25:01","kreeb",13,"Half","","189",10049,30,"2001-600.jpg","2001-600.jpg","game","geerd","label_click","100_30","kreeb",0,0
"5117",190,4,1,"11:25:09","blicket",14,"Half","blicket","189",5201,100,"2025-600.jpg","2025-600.jpg","game","blicket","label","100_30",NA,1,0
"5118",190,1,1,"11:25:16","fep",15,"Half","fep","189",3696,100,"2006-600.jpg","2006-600.jpg","game","fep","label","100_30",NA,1,0
"5119",190,1,1,"11:25:30","kiv",16,"Half","kiv","189",11353,30,"2002-600.jpg","2002-600.jpg","game","kiv","label_click","100_30","kiv",0,0
"5120",190,2,1,"11:25:38","gazzer",17,"Half","gazzer","189",5704,100,"2009-600.jpg","2009-600.jpg","game","gazzer","label","100_30",NA,1,0
"5121",190,1,1,"11:25:45","kiv",18,"Half","kiv","189",4088,100,"2002-600.jpg","2002-600.jpg","game","kiv","label","100_30",NA,0,0
"5122",190,2,1,"11:25:53","dax",19,"Half","dax","189",3874,100,"2007-600.jpg","2007-600.jpg","game","dax","label","100_30",NA,1,0
"5123",190,2,1,"11:26:00","gazzer",20,"Half","gazzer","189",4928,100,"2009-600.jpg","2009-600.jpg","game","gazzer","label","100_30",NA,1,0
"5124",190,4,1,"11:26:08","toma",21,"Half","toma","189",3728,0,"2005-600.jpg","2005-600.jpg","game","toma","label","100_30",NA,1,0
"5125",190,4,1,"11:26:26","wug",22,"Half","wug","189",15296,30,"2056-600.jpg","2056-600.jpg","game","wug","label_click","100_30","wug",1,0
"5126",190,4,1,"11:26:34","toma",23,"Half","toma","189",5373,0,"2005-600.jpg","2005-600.jpg","game","toma","label","100_30",NA,1,0
"5127",190,1,1,"11:26:41","kiv",24,"Half","kiv","189",3224,100,"2002-600.jpg","2002-600.jpg","game","kiv","label","100_30",NA,0,0
"5128",190,4,1,"11:26:51","wug",25,"Half","wug","189",5721,100,"2056-600.jpg","2056-600.jpg","game","wug","label","100_30",NA,1,0
"5129",190,1,1,"11:26:57","kreeb",26,"Half","geerd","189",3952,100,"2001-600.jpg","2001-600.jpg","game","geerd","label","100_30",NA,0,0
"5130",190,2,1,"11:27:03","manu",27,"Half","manu","189",3711,100,"2023-600.jpg","2023-600.jpg","game","manu","label","100_30",NA,1,0
"5131",191,4,1,"11:44:03","kiv",1,"Perfect","kiv","24",7553,80,"2009-600.jpg","2009-600.jpg","game","kiv","label","80_50",NA,1,0
"5132",191,4,1,"11:44:10","dax",2,"Perfect","dax","24",3303,80,"2056-600.jpg","2056-600.jpg","game","dax","label","80_50",NA,1,0
"5133",191,4,1,"11:44:16","kiv",3,"Perfect","kiv","24",3679,80,"2009-600.jpg","2009-600.jpg","game","kiv","label","80_50",NA,1,0
"5134",191,2,1,"11:44:24","kreeb",4,"Perfect","","24",3127,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5135",191,1,1,"11:44:31","gazzer",5,"Perfect","gazzer","24",3417,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"5136",191,2,1,"11:44:38","blicket",6,"Perfect","blicket","24",3411,80,"2002-600.jpg","2002-600.jpg","game","blicket","label","80_50",NA,1,0
"5137",191,1,1,"11:44:45","manu",7,"Perfect","","24",2362,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"5138",191,2,1,"11:44:53","blicket",8,"Perfect","blicket","24",4073,80,"2002-600.jpg","2002-600.jpg","game","blicket","label","80_50",NA,1,0
"5139",191,1,1,"11:44:58","fep",9,"Perfect","","24",2577,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",0,0
"5140",191,4,1,"11:45:06","wug",10,"Perfect","wug","24",4668,80,"2007-600.jpg","2007-600.jpg","game","wub","label","80_50",NA,1,0
"5141",191,2,1,"11:45:12","toma",11,"Perfect","toma","24",3349,80,"2006-600.jpg","2006-600.jpg","game","toma","label","80_50",NA,1,0
"5142",191,4,1,"11:45:19","dax",12,"Perfect","dax","24",2276,80,"2056-600.jpg","2056-600.jpg","game","dax","label","80_50",NA,1,0
"5143",191,1,1,"11:45:24","manu",13,"Perfect","","24",2692,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"5144",191,1,1,"11:45:29","fep",14,"Perfect","","24",2144,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",0,0
"5145",191,2,1,"11:45:34","kreeb",15,"Perfect","","24",2985,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5146",191,1,1,"11:45:40","gazzer",16,"Perfect","gazzer","24",3282,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"5147",191,4,1,"11:45:45","kiv",17,"Perfect","kiv","24",2589,80,"2009-600.jpg","2009-600.jpg","game","kiv","label","80_50",NA,1,0
"5148",191,4,1,"11:45:51","wug",18,"Perfect","wug","24",3266,80,"2007-600.jpg","2007-600.jpg","game","wub","label","80_50",NA,1,0
"5149",191,2,1,"11:45:59","blicket",19,"Perfect","blicket","24",3768,80,"2002-600.jpg","2002-600.jpg","game","blicket","label","80_50",NA,1,0
"5150",191,4,1,"11:46:05","dax",20,"Perfect","dax","24",2282,80,"2056-600.jpg","2056-600.jpg","game","dax","label","80_50",NA,1,0
"5151",191,2,1,"11:46:09","kreeb",21,"Perfect","","24",2095,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",0,0
"5152",191,1,1,"11:46:13","fep",22,"Perfect","","24",2015,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","fep",0,0
"5153",191,4,1,"11:46:19","wug",23,"Perfect","wug","24",3148,80,"2007-600.jpg","2007-600.jpg","game","wub","label","80_50",NA,1,0
"5154",191,2,1,"11:46:26","toma",24,"Perfect","toma","24",3893,80,"2006-600.jpg","2006-600.jpg","game","toma","label","80_50",NA,1,0
"5155",191,1,1,"11:46:31","manu",25,"Perfect","","24",1861,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","manu",0,0
"5156",191,1,1,"11:46:38","gazzer",26,"Perfect","gazzer","24",3219,80,"2023-600.jpg","2023-600.jpg","game","gazzer","label","80_50",NA,1,0
"5157",191,2,1,"11:46:45","toma",27,"Perfect","toma","24",3766,80,"2006-600.jpg","2006-600.jpg","game","toma","label","80_50",NA,1,0
"5158",192,4,1,"11:36:14","fep",1,"Perfect","fep","34",7732,80,"2009-600.jpg","2009-600.jpg","game","fep","label","80_50",NA,1,0
"5159",192,2,1,"11:36:29","kreeb",2,"Perfect","kreeb","34",8251,80,"2005-600.jpg","2005-600.jpg","game","kreeb","label","80_50",NA,1,0
"5160",192,1,1,"11:36:45","manu",3,"Perfect","","34",10049,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","manu",0,0
"5161",192,4,1,"11:36:53","wug",4,"Perfect","wug","34",3990,80,"2002-600.jpg","2002-600.jpg","game","wug","label","80_50",NA,1,0
"5162",192,1,1,"11:37:12","blicket",5,"Perfect","","34",7808,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","blicket",0,0
"5163",192,1,1,"11:37:26","gazzer",6,"Perfect","","34",7545,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",0,0
"5164",192,4,1,"11:37:36","toma",7,"Perfect","toma","34",4633,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"5165",192,2,1,"11:37:46","dax",8,"Perfect","dax","34",4191,80,"2007-600.jpg","2007-600.jpg","game","dax","label","80_50",NA,1,0
"5166",192,1,1,"11:38:25","gazzer",9,"Perfect","","34",34800,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",0,0
"5167",192,4,1,"11:38:37","wug",10,"Perfect","wug","34",3863,80,"2002-600.jpg","2002-600.jpg","game","wug","label","80_50",NA,1,0
"5168",192,2,1,"11:38:46","kiv",11,"Perfect","kiv","34",4553,80,"2006-600.jpg","2006-600.jpg","game","wix","label","80_50",NA,0,0
"5169",192,1,1,"11:38:59","blicket",12,"Perfect","blicket","34",6119,80,"2056-600.jpg","2056-600.jpg","game","blick","label","80_50",NA,0,0
"5170",192,2,1,"11:39:09","kreeb",13,"Perfect","kreeb","34",5568,80,"2005-600.jpg","2005-600.jpg","game","kreeb","label","80_50",NA,1,0
"5171",192,2,1,"11:39:16","dax",14,"Perfect","dax","34",4298,80,"2007-600.jpg","2007-600.jpg","game","dax","label","80_50",NA,1,0
"5172",192,2,0,"11:39:24","kiv",15,"Perfect","dax","34",3741,-20,"2007-600.jpg","2006-600.jpg","game","wix","label","80_50",NA,0,0
"5173",192,1,1,"11:39:35","gazzer",16,"Perfect","","34",3644,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",0,0
"5174",192,4,1,"11:39:43","wug",17,"Perfect","wug","34",3974,80,"2002-600.jpg","2002-600.jpg","game","wug","label","80_50",NA,1,0
"5175",192,4,1,"11:39:52","toma",18,"Perfect","toma","34",4071,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"5176",192,2,1,"11:40:01","kreeb",19,"Perfect","kreeb","34",4655,80,"2005-600.jpg","2005-600.jpg","game","kreeb","label","80_50",NA,1,0
"5177",192,4,1,"11:40:08","toma",20,"Perfect","toma","34",4164,80,"2001-600.jpg","2001-600.jpg","game","toma","label","80_50",NA,1,0
"5178",192,1,1,"11:40:19","manu",21,"Perfect","","34",5632,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","manu",0,0
"5179",192,1,1,"11:40:27","blicket",22,"Perfect","blicket","34",5827,80,"2056-600.jpg","2056-600.jpg","game","blick","label","80_50",NA,0,0
"5180",192,4,1,"11:40:37","fep",23,"Perfect","fep","34",4529,80,"2009-600.jpg","2009-600.jpg","game","fep","label","80_50",NA,1,0
"5181",192,2,1,"11:40:44","dax",24,"Perfect","dax","34",3495,80,"2007-600.jpg","2007-600.jpg","game","dax","label","80_50",NA,1,0
"5182",192,1,1,"11:40:51","manu",25,"Perfect","","34",3487,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","manu",0,0
"5183",192,2,1,"11:41:01","kiv",26,"Perfect","kiv","34",4006,80,"2006-600.jpg","2006-600.jpg","game","wix","label","80_50",NA,0,0
"5184",192,4,1,"11:41:11","fep",27,"Perfect","fep","34",4496,80,"2009-600.jpg","2009-600.jpg","game","fep","label","80_50",NA,1,0
"5185",193,4,1,"11:55:29","manu",1,"Perfect","manu","7",40248,30,"2023-600.jpg","2023-600.jpg","game","manu","label_click","80_50","manu",1,0
"5186",193,1,1,"11:55:49","kiv",2,"Perfect","","7",14456,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"5187",193,1,1,"11:56:00","kreeb",3,"Perfect","","7",5400,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"5188",193,2,1,"11:56:07","gazzer",4,"Perfect","","7",3745,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5189",193,4,1,"11:56:15","blicket",5,"Perfect","","7",2865,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","blicket",1,0
"5190",193,2,1,"11:56:43","gazzer",6,"Perfect","","7",24321,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5191",193,1,1,"11:56:55","kiv",7,"Perfect","","7",6201,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"5192",193,4,1,"11:57:03","blicket",8,"Perfect","","7",3297,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","blicket",1,0
"5193",193,1,1,"11:57:10","kiv",9,"Perfect","","7",2513,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","kiv",1,0
"5194",193,4,1,"11:57:19","wug",10,"Perfect","","7",4176,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"5195",193,1,1,"11:57:26","kreeb",11,"Perfect","","7",2880,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","kreeb",1,0
"5196",193,2,1,"11:57:34","toma",12,"Perfect","","7",2632,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"5197",193,2,1,"11:57:41","dax",13,"Perfect","","7",2416,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","dax",1,0
"5198",193,2,1,"11:57:49","gazzer",14,"Perfect","","7",3801,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","gazzer",1,0
"5199",193,2,1,"11:57:54","toma",15,"Perfect","","7",2520,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","toma",1,0
"5200",193,1,1,"11:58:01","fep",16,"Perfect","","7",2024,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","fep",1,0
"5201",193,4,1,"11:58:07","wug",17,"Perfect","","7",2928,50,"2007-600.jpg","2007-600.jpg","game",NA,"click","80_50","wug",1,0
"5202",193,4,1,"11:58:22","manu",18,"Perfect","manu","7",11904,80,"2023-600.jpg","2023-600.jpg","game","manu","label","80_50",NA,1,0
"5203",193,2,1,"11:58:36","dax",19,"Perfect","","7",9681,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","dax",1,0
"5204",193,1,1,"11:58:49","fep",20,"Perfect","fep","7",7777,30,"2056-600.jpg","2056-600.jpg","game","feb","label_click","80_50","fep",1,0
"5205",193,2,1,"11:59:01","toma",21,"Perfect","toma","7",7673,80,"2001-600.jpg","2001-600.jpg","game","tuma","label","80_50",NA,1,0
"5206",193,4,1,"11:59:10","manu",22,"Perfect","manu","7",4649,80,"2023-600.jpg","2023-600.jpg","game","manu","label","80_50",NA,1,0
"5207",193,2,1,"11:59:20","dax",23,"Perfect","dax","7",7249,30,"2002-600.jpg","2002-600.jpg","game","dax","label_click","80_50","dax",1,0
"5208",193,1,1,"11:59:39","kreeb",24,"Perfect","kreeb","7",11728,30,"2006-600.jpg","2006-600.jpg","game","kreeb","label_click","80_50","kreeb",1,0
"5209",193,4,1,"11:59:51","blicket",25,"Perfect","","7",6808,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","blicket",1,0
"5210",193,1,1,"11:59:59","fep",26,"Perfect","fep","7",4152,80,"2056-600.jpg","2056-600.jpg","game","feb","label","80_50",NA,1,0
"5211",193,4,1,"12:00:14","wug",27,"Perfect","wug","7",9328,30,"2007-600.jpg","2007-600.jpg","game","wug","label_click","80_50","wug",1,0
"5212",194,4,1,"11:44:29","dax",1,"Half","","174",10622,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","dax",0,0
"5213",194,4,1,"11:44:41","gazzer",2,"Half","gazzer","174",5674,100,"2056-600.jpg","2056-600.jpg","game","gazzer","label","100_30",NA,1,0
"5214",194,2,1,"11:44:49","kiv",3,"Half","","174",4082,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","kiv",0,0
"5215",194,1,0,"11:45:04","manu",4,"Half","manu","174",8310,0,"2023-600.jpg","2009-600.jpg","game","manu","label","100_30",NA,1,0
"5216",194,4,1,"11:45:18","toma",5,"Half","toma","174",6792,30,"2025-600.jpg","2025-600.jpg","game","toma","label_click","100_30","toma",1,0
"5217",194,1,0,"11:45:29","fep",6,"Half","fep","174",7046,0,"2009-600.jpg","2005-600.jpg","game","fep","label","100_30",NA,1,0
"5218",194,1,0,"11:45:37","wug",7,"Half","wug","174",5179,0,"2002-600.jpg","2001-600.jpg","game","wug","label","100_30",NA,1,0
"5219",194,4,1,"11:45:45","gazzer",8,"Half","gazzer","174",4050,100,"2056-600.jpg","2056-600.jpg","game","gazzer","label","100_30",NA,1,0
"5220",194,4,1,"11:45:55","toma",9,"Half","toma","174",4228,100,"2025-600.jpg","2025-600.jpg","game","toma","label","100_30",NA,1,0
"5221",194,4,1,"11:46:02","dax",10,"Half","","174",3469,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","dax",0,0
"5222",194,2,1,"11:46:10","blicket",11,"Half","blicket","174",5574,30,"2006-600.jpg","2006-600.jpg","game","blicket","label_click","100_30","blicket",1,0
"5223",194,2,1,"11:46:22","kreeb",12,"Half","kreeb","174",5895,30,"2002-600.jpg","2002-600.jpg","game","kreeb","label_click","100_30","kreeb",1,0
"5224",194,1,1,"11:46:34","manu",13,"Half","manu","174",6093,30,"2009-600.jpg","2009-600.jpg","game","manu","label_click","100_30","manu",1,0
"5225",194,2,1,"11:46:45","kreeb",14,"Half","kreeb","174",3695,100,"2002-600.jpg","2002-600.jpg","game","kreeb","label","100_30",NA,1,0
"5226",194,4,1,"11:46:54","gazzer",15,"Half","gazzer","174",4570,100,"2056-600.jpg","2056-600.jpg","game","gazzer","label","100_30",NA,1,0
